title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity,license_fee
Shazam! Fury of the Gods,6.662,2416,2023-03-15,133437105,130,125000000,143.169,"['Comedy', 'Action', 'Fantasy']",5,150.0,1.0,1.0,1.0,0.6,472124.53
Man on a Ledge,6.431,2411,2012-01-13,46221189,102,42000000,18.525,"['Action', 'Thriller', 'Crime']",4,120.0,0.4680143472435715,0.2808086,0.4680143,0.2808086,168265.43
The Texas Chainsaw Massacre,6.237,2408,2003-05-21,107363905,98,9500000,45.719,['Horror'],4,120.0,0.7901582159069571,0.3160633,0.7901582,0.3160633,163636.69
Patriots Day,7.042,2406,2016-12-12,50548152,133,45000000,14.068,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",5,150.0,0.3543564431014842,0.2126139,0.3543564,0.2834852,180657.78
Project Almanac,6.729,2397,2015-01-28,33213241,106,12000000,23.805,"['Science Fiction', 'Thriller', 'Drama']",4,120.0,0.5647283507670505,0.2258913,0.5647284,0.338837,80655.89
Water for Elephants,6.943,2397,2011-04-15,117094902,122,38000000,14.302,"['Drama', 'Romance']",5,150.0,0.3614058470632164,0.1445623,0.3614058,0.3614058,243713.88
Tinker Tailor Soldier Spy,6.618,2394,2011-09-16,80630608,127,30000000,16.713,"['Drama', 'Thriller', 'Mystery']",5,150.0,0.4264690526981173,0.1705876,0.4264691,0.3411752,180756.73
The Foreigner,6.965,2389,2017-09-28,145374099,113,35000000,43.205,"['Action', 'Thriller']",4,120.0,0.7719633523132019,0.6175707,0.7719634,0.3087853,270448.92
Legion,5.819,2387,2010-01-21,67918658,100,26000000,43.95,"['Horror', 'Action', 'Fantasy']",4,120.0,0.7774880682596182,0.6219905,0.7774881,0.3109952,155902.39
Booksmart,7.05,2386,2019-05-24,24849029,102,6000000,16.898,['Comedy'],4,120.0,0.4309658474736068,0.4309658,0.4309658,0.4309658,56218.83
Concussion,7.086,2386,2015-11-12,50363790,123,35000000,11.872,"['Drama', 'History']",5,150.0,0.2799754039921434,0.1119902,0.2799754,0.2799754,156436.55
Flightplan,6.445,2383,2005-09-22,223387299,98,55000000,18.257,"['Thriller', 'Drama', 'Mystery']",4,120.0,0.4622003344873977,0.1848801,0.4622003,0.3697603,412064.76
Immortals,5.978,2382,2011-11-10,226904017,110,75000000,24.886,"['Fantasy', 'Action', 'Drama']",4,120.0,0.5812243241585517,0.4649795,0.5812243,0.3487346,464284.82
Chicago,7.109,2375,2002-12-10,306776732,113,45000000,16.268,"['Comedy', 'Crime', 'Drama']",4,120.0,0.415389930145013,0.249234,0.4153899,0.4153899,488132.08
Halloween Kills,6.49,2371,2021-10-14,133423964,105,20000000,37.851,"['Horror', 'Thriller']",4,120.0,0.7284681559109725,0.2913873,0.7284682,0.2913873,220108.76
Colombiana,6.602,2370,2011-07-27,71508440,108,40000000,39.974,"['Action', 'Thriller', 'Crime', 'Drama']",4,120.0,0.7465708278108529,0.4479425,0.7465708,0.5972567,193810.13
Death Wish,6.135,2366,2018-03-02,34017028,107,30000000,40.484,"['Action', 'Crime', 'Drama', 'Thriller']",4,120.0,0.7507435513483165,0.4504461,0.7507436,0.6005948,124820.43
Friday the 13th,5.75,2361,2009-02-11,91509154,97,19000000,32.569,['Horror'],4,120.0,0.6773958357621832,0.2709583,0.6773958,0.2709583,167410.98
Munich,7.141,2359,2005-12-23,130982129,164,70000000,18.494,"['Drama', 'Action', 'History', 'Thriller']",6,180.0,0.4673472676293754,0.2804084,0.4673473,0.3738778,337178.55
Cold Pursuit,5.785,2358,2019-02-07,76419755,119,60000000,22.811,"['Action', 'Crime', 'Thriller']",4,150.0,0.5487111212026576,0.3292267,0.5487111,0.3292267,247703.71
Smile,6.7,2352,2022-09-23,216135048,115,17000000,73.246,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.9332323214123708,0.3732929,0.9332323,0.5599394,312162.06
Hairspray,6.656,2352,2007-07-19,90450008,117,50000000,20.765,"['Comedy', 'Romance', 'Drama']",4,150.0,0.5128056254957618,0.3076834,0.5128056,0.5128056,240540.01
Hard Candy,6.822,2348,2005-01-14,7022209,103,950000,17.414,"['Drama', 'Thriller']",4,120.0,0.4431867146570799,0.1772747,0.4431867,0.3545494,22706.65
Anchorman 2: The Legend Continues,6.135,2347,2013-12-18,173649015,119,50000000,19.28,['Comedy'],4,150.0,0.4838397319820355,0.4838397,0.4838397,0.4838397,340378.82
No Escape,6.915,2346,2015-08-26,54418872,103,5000000,21.206,['Thriller'],4,120.0,0.5209097913842691,0.2083639,0.5209098,0.2083639,89302.65
Daddy's Home 2,6.27,2346,2017-11-09,180613180,100,69000000,26.192,['Comedy'],4,120.0,0.5999987179485934,0.5999987,0.5999987,0.5999987,394335.82
Mike and Dave Need Wedding Dates,6.06,2345,2016-07-07,77068246,98,33000000,14.518,['Comedy'],4,120.0,0.3677843529481832,0.3677844,0.3677844,0.3677844,183681.9
ParaNorman,6.963,2329,2012-08-03,107139399,90,60000000,29.363,"['Family', 'Animation', 'Adventure', 'Comedy']",4,120.0,0.6411008267938964,0.6411008,0.3846605,0.3846605,284567.28
Dungeons & Dragons: Honor Among Thieves,7.459,2329,2023-03-23,208177026,134,151000000,126.33,"['Adventure', 'Fantasy', 'Comedy']",5,150.0,1.0,1.0,1.0,0.6,624212.43
The Hustle,6.221,2326,2019-05-09,97409779,94,21000000,19.232,"['Comedy', 'Crime', 'Action']",4,120.0,0.4828569957137431,0.3862856,0.482857,0.3862856,179291.73
Freddy vs. Jason,6.037,2318,2003-08-15,116643421,97,30000000,35.887,['Horror'],4,120.0,0.7105692603374978,0.2842277,0.7105693,0.2842277,223972.11
After We Fell,7.097,2311,2021-09-01,21500000,99,14000000,140.224,"['Romance', 'Drama']",4,120.0,1.0,0.4,1.0,1.0,71400.0
Hollow Man,5.918,2310,2000-08-04,190213455,112,95000000,30.109,"['Action', 'Science Fiction', 'Thriller']",4,120.0,0.6499716894298158,0.389983,0.6499717,0.2599887,468256.15
S.W.A.T.,6.14,2304,2003-08-08,116643346,117,80000000,27.175,"['Action', 'Thriller', 'Crime']",4,150.0,0.613375831127145,0.3680255,0.6133758,0.3680255,343972.02
Jobs,6.13,2300,2013-08-16,42100000,129,12000000,21.526,"['Drama', 'History']",5,150.0,0.5266590826143829,0.2106636,0.5266591,0.5266591,91320.0
Shanghai Noon,6.407,2299,2000-05-26,99274467,110,55000000,18.457,"['Adventure', 'Action', 'Comedy', 'Western']",4,120.0,0.4665492293775252,0.3732394,0.3732394,0.3732394,263129.36
You're Next,6.593,2296,2013-08-22,14347000,94,1000000,33.781,"['Horror', 'Thriller', 'Mystery']",4,120.0,0.6899794584108023,0.2759918,0.6899795,0.4139877,31616.4
Wild,7.023,2295,2014-01-16,52501541,115,15000000,13.391,['Drama'],4,120.0,0.3330932555483359,0.1332373,0.3330933,0.3330933,111001.85
Dinosaur,6.52,2293,2000-05-19,354248063,82,127500000,45.058,"['Family', 'Animation']",3,90.0,0.7854954515724462,0.7854955,0.3141982,0.3141982,743097.68
Bronson,6.994,2292,2008-10-09,2260712,92,230000,13.937,"['Drama', 'Action', 'Crime']",4,120.0,0.3503446952167615,0.2102068,0.3503447,0.2802758,15264.85
Evil Dead Rise,7.006,2292,2023-04-12,146733054,96,15000000,188.126,"['Thriller', 'Horror']",4,120.0,1.0,0.4,1.0,0.4,224079.66
Tom & Jerry,6.861,2289,2021-02-10,136536687,101,50000000,43.029,"['Comedy', 'Family', 'Animation']",4,120.0,0.7706410809529917,0.7706411,0.4623846,0.6165129,295844.02
Ouija: Origin of Evil,6.123,2283,2016-10-20,81705746,99,9000000,20.033,['Horror'],4,120.0,0.498864913513066,0.199546,0.4988649,0.199546,131646.9
The Time Traveler's Wife,6.932,2281,2009-08-14,101344412,108,39000000,25.506,"['Drama', 'Romance', 'Fantasy']",4,120.0,0.5902867046497117,0.354172,0.5902867,0.4722294,227213.29
The Boss Baby: Family Business,7.442,2274,2021-07-01,146745280,107,82000000,69.144,"['Animation', 'Comedy', 'Adventure', 'Family']",4,120.0,0.9165082141214236,0.9165082,0.5499049,0.5499049,384894.34
Eat Pray Love,6.231,2272,2010-08-12,204594016,133,60000000,21.669,"['Drama', 'Romance']",5,150.0,0.5291937417874453,0.2116775,0.5291937,0.5291937,401512.82
Johnny English Strikes Again,6.257,2266,2018-09-13,158972499,89,25000000,21.362,"['Action', 'Adventure', 'Comedy']",3,90.0,0.5237260694050306,0.5237261,0.5237261,0.3142356,262767.0
J. Edgar,6.21,2262,2011-11-09,84606030,137,35000000,13.314,"['Drama', 'Crime', 'History']",5,150.0,0.3305885213264468,0.1322354,0.3305885,0.3305885,197527.24
The Ides of March,6.671,2260,2011-09-24,76338111,101,12500000,13.235,['Drama'],4,120.0,0.3279995277450419,0.1311998,0.3279995,0.3279995,133605.73
Surf's Up,6.386,2260,2007-06-08,149044513,85,85000000,24.306,"['Animation', 'Comedy', 'Family']",3,90.0,0.5724875520577889,0.5724876,0.3434925,0.45799,394853.42
Only God Forgives,5.9,2259,2013-05-30,10337387,90,4800000,16.08,"['Drama', 'Thriller', 'Crime']",4,120.0,0.4105935799346244,0.1642374,0.4105936,0.3284749,35924.86
Paranormal Activity 2,5.75,2259,2010-10-20,177512032,91,3000000,19.283,"['Horror', 'Mystery']",4,120.0,0.4839010507526408,0.1935604,0.4839011,0.3871208,232214.44
Hot Tub Time Machine,6.0,2259,2010-03-26,64780213,101,36000000,16.459,"['Science Fiction', 'Comedy', 'Adventure']",4,120.0,0.4201915886985212,0.3361533,0.4201916,0.252115,176136.26
Irrational Man,6.538,2256,2015-07-17,27391084,95,11000000,9.574,"['Drama', 'Comedy', 'Crime']",4,120.0,0.1805772601856903,0.1083464,0.1805773,0.1805773,71269.3
Midway,7.155,2254,2019-11-06,127420861,138,100000000,33.577,"['Action', 'Drama', 'War', 'History', 'Adventure']",5,150.0,0.6879009143159407,0.4127405,0.5503207,0.5503207,404905.03
The Big Sick,7.344,2245,2017-03-30,56303596,120,5000000,12.076,"['Comedy', 'Drama', 'Romance']",5,150.0,0.2875981973703922,0.1725589,0.2875982,0.2875982,91564.32
Fantasy Island,5.844,2245,2020-02-12,49447308,109,7000000,15.29,"['Horror', 'Fantasy', 'Adventure', 'Mystery']",4,120.0,0.3896345707460003,0.3117077,0.3896346,0.2337807,88136.77
Don't Breathe 2,7.122,2245,2021-08-12,53785551,98,10000000,38.036,"['Thriller', 'Horror']",4,120.0,0.7300948980651991,0.292038,0.7300949,0.292038,100542.66
Adaptation.,7.369,2244,2002-12-06,32801173,115,19000000,15.59,"['Comedy', 'Crime', 'Drama']",4,120.0,0.397751749328179,0.238651,0.3977517,0.3977517,96961.41
Run,7.336,2240,2020-11-20,5184368,90,1700000,15.27,"['Thriller', 'Horror', 'Drama']",4,120.0,0.3890862663219885,0.1556345,0.3890863,0.2334518,22301.24
X,6.8,2235,2022-03-17,14779858,106,10000000,101.313,['Horror'],4,120.0,1.0,0.4,1.0,0.4,53735.83
Safe,6.483,2234,2012-04-16,40346186,94,30000000,25.253,"['Action', 'Crime', 'Thriller']",4,120.0,0.5866222423625886,0.3519733,0.5866222,0.3519733,132415.42
Stuart Little 2,5.748,2226,2002-07-19,169956806,78,120000000,21.927,"['Family', 'Adventure', 'Animation', 'Comedy']",3,90.0,0.5337141234576817,0.5337141,0.3202285,0.3202285,503948.17
The Curse of La Llorona,5.7,2226,2019-04-17,122033739,93,9000000,43.044,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.7707540333857396,0.3083016,0.770754,0.4624524,180040.49
Return to Never Land,6.486,2217,2002-02-14,109862682,72,20000000,21.717,"['Adventure', 'Fantasy', 'Animation', 'Family']",3,90.0,0.5300398374384062,0.5300398,0.3180239,0.2120159,191835.22
The French Dispatch,7.094,2217,2021-10-21,46333545,108,25000000,23.179,"['Drama', 'Comedy']",4,120.0,0.554741133272027,0.4437929,0.5547411,0.5547411,127600.25
Snitch,6.081,2216,2013-02-21,42930462,112,35000000,26.369,"['Thriller', 'Drama', 'Action']",4,120.0,0.6024531754418694,0.3614719,0.6024532,0.3614719,147516.55
The Forever Purge,7.029,2212,2021-06-30,76994245,103,18000000,56.739,"['Horror', 'Action', 'Thriller']",4,120.0,0.8575418312996609,0.5145251,0.8575418,0.3430167,147593.09
Hardcore Henry,6.382,2211,2015-09-12,14333790,96,2000000,19.836,"['Action', 'Adventure', 'Science Fiction']",4,120.0,0.4950034632643389,0.3960028,0.4950035,0.1980014,34000.55
Fun with Dick and Jane,6.196,2211,2005-12-21,202026112,90,100000000,19.325,['Comedy'],4,120.0,0.4847582551350564,0.4847583,0.4847583,0.4847583,494431.33
Jackie,6.443,2194,2016-12-02,13960394,100,9000000,13.102,['Drama'],4,120.0,0.3235961727494245,0.1294385,0.3235962,0.3235962,50352.47
Safe Haven,7.25,2193,2013-02-07,97594140,115,28000000,15.601,"['Romance', 'Thriller']",4,120.0,0.3980456145772788,0.1592182,0.3980456,0.3184365,196312.97
The Strangers,6.102,2193,2008-05-29,82391145,86,9000000,19.752,"['Horror', 'Mystery', 'Thriller']",3,90.0,0.4933422647570467,0.1973369,0.4933423,0.2960054,132469.37
Mr. Peabody & Sherman,6.735,2193,2014-02-07,272912430,92,145000000,25.533,"['Animation', 'Adventure', 'Family']",4,120.0,0.59067509287605,0.5906751,0.23627,0.23627,687494.92
Zack and Miri Make a Porno,6.302,2189,2008-09-18,42105111,102,24000000,34.506,['Comedy'],4,120.0,0.6972426165762966,0.6972426,0.6972426,0.6972426,120126.13
The Mountain Between Us,6.616,2186,2017-10-05,62832209,109,35000000,35.553,"['Drama', 'Adventure', 'Romance']",4,120.0,0.7074049809489107,0.424443,0.707405,0.565924,171398.65
What's Your Number?,6.494,2184,2011-09-30,30426096,106,20000000,16.737,"['Comedy', 'Romance']",4,120.0,0.4270559612743509,0.3416448,0.427056,0.427056,96511.32
John Q,7.111,2180,2002-02-15,102244770,116,36000000,24.72,"['Drama', 'Thriller', 'Crime']",4,150.0,0.5787499967995046,0.2315,0.57875,0.463,221093.72
Resident Evil: Welcome to Raccoon City,6.029,2176,2021-11-24,41914915,107,25000000,58.776,"['Horror', 'Science Fiction', 'Action']",4,120.0,0.8682457965932462,0.5209475,0.8682458,0.3472983,122297.9
The SpongeBob Movie: Sponge Out of Water,6.064,2172,2015-01-28,311594032,93,74000000,30.234,"['Family', 'Adventure', 'Comedy', 'Fantasy', 'Animation']",4,120.0,0.6514313824242606,0.6514314,0.5211451,0.3908588,563512.84
We Are Your Friends,6.725,2171,2015-08-26,11122090,96,6000000,18.768,"['Drama', 'Music', 'Romance', 'Comedy']",4,120.0,0.4731951461233114,0.3785561,0.3785561,0.4731951,39746.51
Ghost Ship,5.931,2170,2002-10-25,68349884,91,35000000,26.076,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.5983788973781715,0.2393516,0.5983789,0.3590273,178019.86
K-PAX,7.186,2168,2001-10-22,50315140,120,48000000,23.098,"['Science Fiction', 'Drama', 'Mystery']",5,150.0,0.5534242104694659,0.2213697,0.5534242,0.4427394,187578.17
It Comes at Night,5.841,2167,2017-06-09,19280931,91,5000000,11.458,"['Drama', 'Horror', 'Mystery']",4,120.0,0.2639797642156273,0.1055919,0.2639798,0.2111838,47137.12
Step Up 2: The Streets,6.684,2160,2008-02-14,150816700,98,23000000,24.053,"['Music', 'Drama', 'Romance']",4,120.0,0.5685944907802004,0.3411567,0.4548756,0.5685945,248180.04
Just Like Heaven,6.932,2159,2005-09-16,102854431,95,58000000,20.619,"['Drama', 'Comedy', 'Romance', 'Fantasy']",4,120.0,0.510074871392889,0.4080599,0.5100749,0.4080599,274625.32
Ghosts of Girlfriends Past,5.954,2158,2009-05-01,102223269,115,37500000,18.383,"['Fantasy', 'Comedy', 'Romance']",4,120.0,0.4649470892767278,0.3719577,0.4649471,0.3719577,224667.92
25th Hour,7.332,2156,2002-12-19,23932055,135,5000000,14.086,"['Crime', 'Drama']",5,150.0,0.3549039707071536,0.1419616,0.354904,0.354904,52718.47
Storks,6.636,2156,2016-09-22,182379278,87,70000000,17.375,"['Adventure', 'Animation', 'Comedy', 'Family']",3,90.0,0.442279098779016,0.4422791,0.2653675,0.2653675,398855.13
Flatliners,5.7,2147,2017-09-28,45158254,111,19000000,14.902,"['Drama', 'Horror', 'Thriller']",4,120.0,0.3788321417693172,0.1515329,0.3788321,0.2272993,111789.9
Never Back Down,6.746,2146,2008-03-04,41627431,115,20000000,28.0,"['Drama', 'Action']",4,120.0,0.6241457008239402,0.4993166,0.6241457,0.4993166,109952.92
Legend of the Guardians: The Owls of Ga'Hoole,6.8,2143,2010-07-10,140073390,97,80000000,29.204,"['Animation', 'Adventure', 'Family', 'Fantasy']",4,120.0,0.6391738775087101,0.6391739,0.3835043,0.2556696,372088.07
Widows,6.5,2143,2018-11-06,73866088,129,42000000,19.439,"['Crime', 'Thriller']",5,150.0,0.4870731856484175,0.1948293,0.4870732,0.3896585,201439.31
Last Christmas,7.227,2140,2019-11-07,121550750,102,30000000,13.789,"['Comedy', 'Romance']",4,120.0,0.3457543614471072,0.2766035,0.3457544,0.3457544,229860.9
The Watch,5.571,2140,2012-07-26,68267862,102,68000000,19.105,"['Comedy', 'Action', 'Science Fiction']",4,120.0,0.4802418816081374,0.3841935,0.4802419,0.2881451,257121.43
Halloween,6.198,2135,2007-08-31,80460948,110,15000000,27.39,['Horror'],4,120.0,0.6162213799683537,0.2464886,0.6162214,0.2464886,144553.14
I Now Pronounce You Chuck & Larry,6.031,2135,2007-07-12,187134117,115,85000000,17.553,"['Comedy', 'Romance']",4,120.0,0.446400808462166,0.3571206,0.4464008,0.4464008,440560.94
Australia,6.579,2127,2008-11-18,211787511,165,130000000,25.22,"['Adventure', 'Drama', 'Romance']",6,180.0,0.5861408906944126,0.3516845,0.5861409,0.4689127,578145.01
Sky High,6.236,2125,2005-07-29,86369815,100,35000000,27.256,"['Adventure', 'Comedy', 'Family']",4,120.0,0.6144511572585688,0.6144512,0.4915609,0.4915609,199643.78
Point Break,5.921,2125,2015-12-03,133718711,113,105000000,22.607,"['Action', 'Adventure', 'Crime', 'Thriller']",4,120.0,0.5453156653598612,0.4362525,0.5453157,0.3271894,424462.45
Big Momma's House,5.795,2125,2000-05-31,173959438,98,30000000,31.587,"['Crime', 'Comedy']",4,120.0,0.666766899866577,0.5334135,0.6667669,0.6667669,292751.33
A Ghost Story,7.107,2124,2017-04-24,1929659,93,100000,15.1,"['Fantasy', 'Drama']",4,120.0,0.3843886544448529,0.3075109,0.3843887,0.3075109,14555.59
The Addams Family,6.613,2124,2019-10-10,204394183,86,40000000,32.867,"['Family', 'Animation', 'Comedy', 'Fantasy']",3,90.0,0.6805429899681752,0.680543,0.5444344,0.4083258,353273.02
Herbie Fully Loaded,5.705,2121,2005-06-22,144146816,100,50000000,31.993,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']",4,120.0,0.6712103599827295,0.5369683,0.5369683,0.5369683,304976.18
Starsky & Hutch,5.793,2113,2004-03-05,170268750,101,60000000,18.521,"['Comedy', 'Crime']",4,120.0,0.467928351505321,0.3743427,0.4679284,0.4679284,360322.5
Every Day,7.229,2112,2018-02-22,10421847,97,4900000,9.493,"['Fantasy', 'Romance']",4,120.0,0.1765284183681424,0.1412227,0.1765284,0.1412227,36266.22
Push,6.148,2110,2009-02-04,49678401,111,38000000,22.864,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",4,120.0,0.5495870540760991,0.4396696,0.5495871,0.2198348,162814.08
Monster,7.227,2110,2003-12-24,60378584,110,8000000,26.753,"['Crime', 'Drama']",4,120.0,0.6077081721769567,0.2430833,0.6077082,0.6077082,103654.3
Burlesque,7.187,2109,2010-11-23,89519773,119,55000000,17.776,"['Drama', 'Romance']",4,150.0,0.4514907248742377,0.1805963,0.4514907,0.4514907,251423.73
The Ring Two,5.732,2107,2005-03-10,161451538,110,50000000,20.997,"['Drama', 'Horror', 'Thriller']",4,120.0,0.5170956822708169,0.2068383,0.5170957,0.3102574,325741.85
All the Money in the World,6.486,2104,2017-12-21,56996304,132,50000000,22.128,"['Crime', 'History', 'Thriller']",5,150.0,0.5371898495435399,0.2148759,0.5371898,0.4297519,200395.56
Ride Along,6.244,2103,2014-01-07,153997819,99,25000000,14.629,"['Action', 'Comedy']",4,120.0,0.3710155739002092,0.3710156,0.3710156,0.2968125,256797.38
Norbit,5.584,2100,2007-02-08,159313561,102,10000000,46.279,['Comedy'],4,120.0,0.7940442769065782,0.7940443,0.7940443,0.7940443,227176.27
Gothika,6.077,2098,2003-11-21,141591324,98,40000000,20.694,"['Horror', 'Thriller']",4,120.0,0.5114806782472998,0.2045923,0.5114807,0.2045923,277909.59
Paddington 2,7.455,2092,2017-11-09,227300000,104,40000000,18.826,"['Adventure', 'Comedy', 'Family']",4,120.0,0.474419235987556,0.4744192,0.3795354,0.3795354,380760.0
Stranger Than Fiction,7.268,2090,2006-09-09,53653224,113,30000000,14.272,"['Comedy', 'Drama', 'Fantasy', 'Romance']",4,120.0,0.3605102833251155,0.2884082,0.3605103,0.2884082,148383.87
Case 39,6.29,2085,2009-08-13,29000000,109,27000000,19.964,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.4975178786434674,0.1990072,0.4975179,0.2985107,111600.0
Selma,7.402,2084,2014-12-25,66787908,127,20000000,10.925,"['History', 'Drama']",5,150.0,0.2422664221690521,0.0969066,0.2422664,0.2422664,140145.49
The Banshees of Inisherin,7.474,2080,2022-10-20,49262687,114,20000000,26.625,"['Drama', 'Comedy', 'History']",4,120.0,0.6059670118628747,0.3635802,0.605967,0.605967,119115.22
Pete's Dragon,6.379,2080,2016-08-10,143695338,103,65000000,14.491,"['Adventure', 'Family', 'Fantasy']",4,120.0,0.3669936420685812,0.3669936,0.2935949,0.1467975,340434.41
The Bank Job,6.823,2079,2008-02-28,64828421,112,20000000,25.532,"['Thriller', 'Crime', 'Drama']",4,120.0,0.5906607172703013,0.2362643,0.5906607,0.4725286,137794.11
Stoker,6.659,2078,2013-02-28,12077441,99,12000000,16.614,"['Drama', 'Horror', 'Thriller']",4,120.0,0.4240367516431281,0.1696147,0.4240368,0.2544221,55292.93
Shanghai Knights,6.126,2074,2003-02-06,88323487,115,50000000,17.475,"['Action', 'Adventure', 'Comedy', 'Western']",4,120.0,0.4446011876690638,0.355681,0.355681,0.355681,237988.18
Tears of the Sun,6.839,2073,2003-03-07,86468162,121,75000000,36.173,"['War', 'Action', 'Drama']",5,150.0,0.7132500106416295,0.42795,0.5706,0.5706,295761.79
Priest,5.765,2070,2011-05-05,78309131,87,60000000,19.594,"['Action', 'Fantasy', 'Horror', 'Thriller']",3,90.0,0.4901934250928552,0.3921547,0.4901934,0.1960774,249970.96
Men of Honor,7.46,2066,2000-09-13,82343495,129,32000000,24.164,['Drama'],5,150.0,0.5703087870990086,0.2281235,0.5703088,0.5703088,187612.19
Mr. Deeds,5.839,2064,2002-06-28,171269535,96,50000000,20.406,"['Comedy', 'Romance']",4,120.0,0.5060470987986004,0.4048377,0.5060471,0.5060471,337523.44
Killers,5.941,2062,2010-06-04,98159963,100,75000000,16.783,"['Action', 'Comedy', 'Thriller', 'Romance']",4,120.0,0.4281779034429325,0.3425423,0.4281779,0.3425423,309791.96
About a Boy,6.654,2054,2002-04-26,129000000,101,27000000,12.669,"['Drama', 'Comedy', 'Romance']",4,120.0,0.3088571666595764,0.1853143,0.3088572,0.3088572,231600.0
Charlie St. Cloud,6.932,2054,2010-07-30,48190704,99,44000000,19.604,"['Drama', 'Romance']",4,120.0,0.4903936640587162,0.1961575,0.4903937,0.4903937,175428.84
The Time Machine,6.216,2051,2002-03-04,123729176,96,80000000,25.896,"['Science Fiction', 'Adventure', 'Action']",4,120.0,0.5958475038151188,0.476678,0.5958475,0.238339,352475.01
Reign of Fire,6.163,2050,2002-07-09,82150183,101,60000000,17.682,"['Adventure', 'Action', 'Fantasy']",4,120.0,0.4493550741449099,0.4493551,0.4493551,0.179742,254580.22
Dead Silence,6.4,2048,2007-03-16,22217407,89,20000000,35.662,['Horror'],3,90.0,0.7084416589023163,0.2833767,0.7084417,0.2833767,86660.89
The Perfect Storm,6.426,2044,2000-06-29,325756637,130,120000000,28.327,"['Action', 'Adventure', 'Drama', 'Thriller']",5,150.0,0.6283056943936103,0.5026446,0.6283057,0.3769834,690907.96
The Smurfs 2,5.768,2043,2013-07-30,347434178,105,105000000,33.191,"['Fantasy', 'Family', 'Comedy', 'Animation']",4,120.0,0.6839248650293573,0.6839249,0.5471399,0.4103549,680921.01
Trance,6.63,2035,2013-03-27,24261569,101,20000000,15.735,"['Thriller', 'Crime', 'Drama', 'Mystery']",4,120.0,0.4016045090611903,0.1606418,0.4016045,0.3212836,89113.88
The Men Who Stare at Goats,5.967,2034,2009-10-17,68729358,94,24000000,12.944,"['Comedy', 'War']",4,120.0,0.3182906920243329,0.2546326,0.2546326,0.3182907,152075.23
Meg 2: The Trench,6.912,2034,2023-08-02,384056482,116,129000000,1567.273,"['Action', 'Science Fiction', 'Horror']",4,150.0,1.0,0.6,1.0,0.4,782467.78
Paranormal Activity 3,5.901,2031,2011-10-19,207039844,94,5000000,32.178,"['Horror', 'Mystery']",4,120.0,0.6732119638356929,0.2692848,0.673212,0.5385696,272447.81
The Ghost Writer,6.826,2031,2010-02-12,60331447,128,45000000,12.429,"['Thriller', 'Mystery']",5,150.0,0.3004088831851227,0.1201636,0.3004089,0.2403271,192397.74
Milk,7.251,2029,2008-11-05,54589558,128,20000000,15.301,"['History', 'Drama']",5,150.0,0.3899357512302288,0.1559743,0.3899358,0.3899358,125507.47
Ma,5.796,2027,2019-05-29,51749995,99,5000000,15.987,"['Horror', 'Thriller']",4,120.0,0.4081946251669632,0.1632779,0.4081946,0.1632779,86099.99
Evolution,6.051,2022,2001-06-08,98376292,101,80000000,23.21,"['Comedy', 'Science Fiction', 'Action']",4,120.0,0.5552436173666719,0.4441949,0.5552436,0.3331462,322051.55
Mile 22,6.198,2022,2018-08-16,66308758,95,35000000,19.766,"['Action', 'Thriller']",4,120.0,0.4936197474259662,0.3948958,0.4936197,0.1974479,175570.51
Hannibal Rising,6.236,2018,2007-02-06,82169884,121,50000000,5.265,"['Crime', 'Drama', 'Thriller', 'Horror']",5,150.0,1e-06,4e-07,1e-06,8e-07,230603.86
The Amityville Horror,6.122,2018,2005-04-14,108047131,90,19000000,30.749,['Horror'],4,120.0,0.6573672274604416,0.2629469,0.6573672,0.2629469,187256.56
The Beguiled,5.896,2016,2017-06-23,27397655,93,10500000,15.376,['Drama'],4,120.0,0.3919819739948041,0.1567928,0.391982,0.391982,70077.19
Unhinged,6.467,2015,2020-07-16,39238300,90,33000000,48.514,"['Action', 'Thriller']",4,120.0,0.8089987296225742,0.647199,0.8089987,0.3235995,138285.96
Savages,6.349,2014,2012-07-06,82966152,131,45000000,23.031,"['Crime', 'Drama', 'Thriller']",5,150.0,0.5523305274602902,0.2209322,0.5523305,0.4418644,219559.38
This Is 40,5.861,2010,2012-12-20,88215156,134,35000000,17.926,['Comedy'],5,150.0,0.4548693479454314,0.4548693,0.4548693,0.4548693,201858.19
The House with a Clock in Its Walls,6.2,2009,2018-09-15,131523093,105,42000000,18.083,"['Fantasy', 'Family', 'Comedy']",4,120.0,0.4583676699572597,0.4583677,0.3666941,0.3666941,270627.71
Alvin and the Chipmunks: Chipwrecked,5.698,2006,2011-12-14,342695435,87,75000000,32.036,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",3,90.0,0.6716768754132555,0.6716769,0.4030061,0.4030061,603234.52
